Date,Reference Number,Journal Type,GL_Account,Description,Debit,Credit,Notes
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1381 - Merchant Order ID: 701-4862560-7655468
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1382 - Merchant Order ID: 701-4862560-7655468
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1380 - Merchant Order ID: 701-4862560-7655468
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.49,0.0,Row ID: 1399 - Merchant Order ID: 701-1121310-2109021
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1398 - Merchant Order ID: 701-1121310-2109021
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1400 - Merchant Order ID: 701-1121310-2109021
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.11,0.0,Row ID: 1385 - Merchant Order ID: 701-3793123-3959459
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1384 - Merchant Order ID: 701-3793123-3959459
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1386 - Merchant Order ID: 701-3793123-3959459
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1429 - Merchant Order ID: 701-5442643-4945046
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1426 - Merchant Order ID: 701-5442643-4945046
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1427 - Merchant Order ID: 701-5442643-4945046
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1428 - Merchant Order ID: 701-5442643-4945046
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1430 - Merchant Order ID: 701-5442643-4945046
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1418 - Merchant Order ID: 701-2391815-6847436
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1419 - Merchant Order ID: 701-2391815-6847436
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,1.74,Row ID: 1420 - Merchant Order ID: 701-2391815-6847436
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1416 - Merchant Order ID: 701-2391815-6847436
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,1.74,Row ID: 1417 - Merchant Order ID: 701-2391815-6847436
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 1392 - Merchant Order ID: 701-8687585-9357846
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1393 - Merchant Order ID: 701-8687585-9357846
2025-09-27,24495221541,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 1396 - Merchant Order ID: 701-8687585-9357846
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 1395 - Merchant Order ID: 701-8687585-9357846
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 1394 - Merchant Order ID: 701-8687585-9357846
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1414 - Merchant Order ID: 701-9787978-5485855
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.83,0.0,Row ID: 1413 - Merchant Order ID: 701-9787978-5485855
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1412 - Merchant Order ID: 701-9787978-5485855
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1390 - Merchant Order ID: 701-0824883-2585804
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1389 - Merchant Order ID: 701-0824883-2585804
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1388 - Merchant Order ID: 701-0824883-2585804
2025-09-27,24495221541,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 1422 - Merchant Order ID: 701-6697888-3193069
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 1424 - Merchant Order ID: 701-6697888-3193069
2025-09-27,24495221541,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.95,0.0,Row ID: 1423 - Merchant Order ID: 701-6697888-3193069
2025-09-27,24495221541,both,Amazon.ca Clearing,Bank Deposit on 2025-09-27,10070.52,4630.23,Row ID: 701 - Merchant Order ID: nan
2025-09-27,24495221541,both,Amazon Combined Tax Charged,Combined GST and PST charged on line # 946,0.0,60.0,Row ID: 946 - Merchant Order ID: nan
2025-09-27,24495221541,both,Amazon Combined Tax Charged,Combined GST and PST charged on line # 1158,0.0,60.85,Row ID: 1158 - Merchant Order ID: nan
